id,name,address,city,state,zip,latitude,longitude,phone,outlet_type
WA0062-011,MANSON PUBLIC LIBRARY,80 WAPATO WAY,MANSON,WA,98831,47.8861621,-120.1622079,5096873420,BR
WA0062-012,MOSES LAKE PUBLIC LIBRARY,418 E 5TH AVE,MOSES LAKE,WA,98837,47.1308409,-119.2717395,5097653489,BR
WA0062-013,OKANOGAN PUBLIC LIBRARY,228 PINE ST,OKANOGAN,WA,98840,48.3641918,-119.5811453,5094222609,BR
WA0062-014,OMAK PUBLIC LIBRARY,30 S ASH ST,OMAK,WA,98841,48.4097256,-119.5300426,5098261820,BR
WA0062-015,OROVILLE PUBLIC LIBRARY,1276 MAIN ST,OROVILLE,WA,98844,48.9373916,-119.4367741,5094762662,BR
WA0062-016,PATEROS PUBLIC LIBRARY,174 PATEROS MALL,PATEROS,WA,98846,48.053275,-119.9011091,5099232298,BR
WA0062-017,PESHASTIN PUBLIC LIBRARY,8396 MAIN ST,PESHASTIN,WA,98847,47.569499,-120.6038474,5095487821,BR
WA0062-018,QUINCY PUBLIC LIBRARY,208 CENTRAL AVE S,QUINCY,WA,98848,47.2362147,-119.8532755,5097872359,BR
WA0062-019,REPUBLIC PUBLIC LIBRARY,794 S CLARK AVE,REPUBLIC,WA,99166,48.6458655,-118.7377085,5097753328,BR
WA0062-020,ROYAL CITY PUBLIC LIBRARY,356 CAMELIA ST NW,ROYAL CITY,WA,99357,46.9000865,-119.6226258,5093469281,BR
WA0062-021,SOAP LAKE PUBLIC LIBRARY,32 MAIN AVE E,SOAP LAKE,WA,98851,47.3893875,-119.489171,5092461313,BR
WA0062-022,TONASKET PUBLIC LIBRARY,209 N WHITCOMB AVE,TONASKET,WA,98855,48.7060889,-119.4384257,5094862366,BR
WA0062-023,TWISP PUBLIC LIBRARY,201 N METHOW VALLEY HIGHWAY,TWISP,WA,98856,48.3662536,-120.1224425,5099974681,BR
WA0062-024,WARDEN PUBLIC LIBRARY,305 S MAIN AVE,WARDEN,WA,98857,46.967387,-119.0406275,5093492226,BR
WA0062-025,WATERVILLE PUBLIC LIBRARY,103 W. LOCUST ST,WATERVILLE,WA,98858,47.6476392,-120.071421,5097458354,BR
WA0062-026,WENATCHEE PUBLIC LIBRARY,310 DOUGLAS ST,WENATCHEE,WA,98801,47.4231962,-120.3144921,5096625021,CE
WA0062-027,WINTHROP PUBLIC LIBRARY,112 NORFOLK RD,WINTHROP,WA,98862,48.4773925,-120.1894418,5099962685,BR
WA0062-028,EAST WENATCHEE PUBLIC LIBRARY,271 9TH STREET NE,EAST WENATCHEE,WA,98802,47.4168369,-120.2895309,5098867404,BR
WA0062-029,BREWSTER PUBLIC LIBRARY,108 S THIRD ST,BREWSTER,WA,98812,48.098653,-119.7793325,5096894046,BR
WA0062-030,MATTAWA PUBLIC LIBRARY,101 MANSON LANE,MATTAWA,WA,99349,46.7393603,-119.908935,5099325507,BR
WA0062-032,GEORGE PUBLIC LIBRARY,125 E DEACON AVE,GEORGE,WA,98824,47.0808344,-119.8561186,5097857043,BR
WA0062-033,CURLEW PUBLIC LIBRARY,11 RIVER STREET ST,CURLEW,WA,99118,48.8840105,-118.6001428,5097790321,BR
WA0063-002,ANDERSON ISLAND LIBRARY,11319 YOMAN ROAD,ANDERSON ISLAND,WA,98303,47.1735317,-122.690174,2535483536,BR
WA0063-003,BONNEY LAKE LIBRARY,18501 90TH STREET EAST,BONNEY LAKE,WA,98391,47.1758325,-122.182124,2535483308,BR
WA0063-004,BUCKLEY LIBRARY,123 SOUTH RIVER AVENUE,BUCKLEY,WA,98321,47.1624006,-122.0295733,2535483310,BR
WA0063-005,EATONVILLE LIBRARY,205 CENTER STREET W,EATONVILLE,WA,98328,46.8664821,-122.2645427,2535483311,BR
WA0063-006,KEY CENTER LIBRARY,8905 KEY PENINSULA HWY NW,LAKEBAY,WA,98349,47.3385988,-122.7469432,2535483309,BR
WA0063-007,LAKEWOOD LIBRARY,6300 WILDAIRE ROAD SW,LAKEWOOD,WA,98499,47.1606257,-122.5214796,-3,BR
WA0063-009,ORTING LIBRARY,202 WASHINGTON AVENUE,ORTING,WA,98360,47.096868,-122.2026599,2535483312,BR
WA0063-010,PARKLAND/SPANAWAY LIBRARY,13718 PACIFIC AVENUE SOUTH,TACOMA,WA,98444,47.1321797,-122.4347228,2535483304,BR
WA0063-011,GIG HARBOR LIBRARY,4424 POINT FOSDICK DRIVE,GIG HARBOR,WA,98335,47.299033,-122.5793175,2535483305,BR
WA0063-012,SOUTH HILL LIBRARY,15420 MERIDIAN EAST,PUYALLUP,WA,98375,47.1163197,-122.2933182,2535483303,BR
WA0063-013,STEILACOOM LIBRARY,2950 STEILACOOM BLVD.,STEILACOOM,WA,98388,47.1769025,-122.578883,2535483313,BR
WA0063-014,SUMNER LIBRARY,1116 FRYAR AVENUE,SUMNER,WA,98390,47.2045962,-122.243718,2535483306,BR
WA0063-015,TILLICUM LIBRARY,14916 WASHINGTON AVE SW,LAKEWOOD,WA,98498,47.1234498,-122.5539192,2535483314,BR
WA0063-016,UNIVERSITY PLACE LIBRARY,"3609 MARKET PLACE W, SUITE 100",UNIVERSITY PLACE,WA,98466,47.225836,-122.5362725,2535483307,BR
WA0063-019,GRAHAM LIBRARY,9202 224TH STREET EAST,GRAHAM,WA,98338,47.0532,-122.3078629,2535483322,BR
WA0063-020,SUMMIT LIBRARY,5107 112TH STREET EAST,TACOMA,WA,98446,47.1544581,-122.3606779,2535483321,BR
WA0063-021,MILTON/EDGEWOOD LIBRARY,"900 MERIDIAN E, SUITE 29",MILTON,WA,98354,47.2487412,-122.2939743,2535483325,BR
WA0063-022,DUPONT LIBRARY,1540 WILMINGTON DRIVE,DUPONT,WA,98327,47.09155,-122.6443419,2535483326,BR
WA0063-023,FIFE LIBRARY,6622 20TH STREET E,FIFE,WA,98424,47.2389726,-122.3406654,2535483323,BR
WA0063-025,TEMPORARY LAKEWOOD BRANCH,6000 MAIN ST SW,LAKEWOOD,WA,98499,47.1548609,-122.3870262,-4,BR
WA0064-002,CENTRAL LIBRARY,1000 4TH AVENUE,SEATTLE,WA,98104,47.6063752,-122.333147,2063864636,CE
WA0064-003,BALLARD BRANCH LIBRARY,5614 22ND AVENUE NW,SEATTLE,WA,98107,47.669845,-122.3847325,2066844089,BR
WA0064-004,BROADVIEW BRANCH LIBRARY,12755 GREENWOOD AVE N,SEATTLE,WA,98133,47.722998,-122.3555975,2066847519,BR
WA0064-005,FREMONT BRANCH LIBRARY,731 N 35TH ST,SEATTLE,WA,98103,47.6502747,-122.3483974,2066844084,BR
WA0064-006,GREEN LAKE BRANCH LIBRARY,7364 E GREEN LAKE DR N,SEATTLE,WA,98115,47.6812533,-122.3268219,2066847547,BR
WA0064-007,GREENWOOD BRANCH LIBRARY,8016 GREENWOOD AVE N,SEATTLE,WA,98103,47.687455,-122.3552726,2066844086,BR
WA0064-008,LAKE CITY BRANCH LIBRARY,12501 28TH AVE NE,SEATTLE,WA,98125,47.719754,-122.2978375,2066847518,BR
WA0064-009,MAGNOLIA BRANCH LIBRARY,2801 34TH AVE W,SEATTLE,WA,98199,47.6453238,-122.4009858,2063864225,BR
WA0064-010,NORTHEAST BRANCH LIBRARY,6801 35TH AVE NE,SEATTLE,WA,98115,47.6778911,-122.2903701,2066847539,BR
WA0064-011,QUEEN ANNE BRANCH LIBRARY,400 W GARFIELD ST,SEATTLE,WA,98119,47.6335448,-122.362751,2063864227,BR
WA0064-012,UNIVERSITY BRANCH LIBRARY,5009 ROOSEVELT WAY NE,SEATTLE,WA,98105,47.665243,-122.3174575,2066844063,BR
WA0064-013,WALLINGFORD BRANCH LIBRARY,1501 N 45TH ST,SEATTLE,WA,98103,47.6613587,-122.3389211,2066844088,BR
WA0064-014,BEACON HILL BRANCH LIBRARY,2821 BEACON AVENUE SOUTH,SEATTLE,WA,98144,47.5781826,-122.3112213,2066844711,BR
WA0064-015,COLUMBIA BRANCH LIBRARY,4721 RAINIER AVE S,SEATTLE,WA,98118,47.560177,-122.2865804,2063861908,BR
WA0064-016,DOUGLASS-TRUTH BRANCH LIBRARY,2300 E YESLER WAY,SEATTLE,WA,98122,47.6016878,-122.3018467,2066844704,BR
WA0064-017,CAPITOL HILL BRANCH LIBRARY,425 HARVARD AVE E,SEATTLE,WA,98102,47.6228941,-122.3220353,2066844715,BR
WA0064-018,HIGH POINT BRANCH LIBRARY,3411 SW RAYMOND STREET,SEATTLE,WA,98126,47.5483025,-122.37592,2066847454,BR
WA0064-019,NEWHOLLY BRANCH LIBRARY,7058 32ND AVE S,SEATTLE,WA,98118,47.5392796,-122.2912315,2063861905,BR
WA0064-020,MADRONA SALLY GOLDMARK BRANCH LIBRARY,1134 33RD AVE,SEATTLE,WA,98122,47.6126829,-122.2901645,2066844705,BR
WA0064-021,MONTLAKE BRANCH LIBRARY,2401 24TH AVE. E.,SEATTLE,WA,98112,47.64053,-122.3021075,2066844720,BR
WA0064-022,RAINIER BEACH BRANCH LIBRARY,9125 RAINIER AVE S,SEATTLE,WA,98118,47.5213582,-122.2700181,2063861906,BR
WA0064-023,SOUTHWEST BRANCH LIBRARY,9010 35TH AVE SW,SEATTLE,WA,98126,47.5224615,-122.3766943,2066847455,BR
WA0064-024,WEST SEATTLE BRANCH LIBRARY,2306 42ND AVE SW,SEATTLE,WA,98116,47.5827061,-122.3850537,2066847444,BR
WA0064-027,DELRIDGE BRANCH LIBRARY,5423 DELRIDGE WAY SW,SEATTLE,WA,98106,47.553153,-122.3630274,2067339125,BR
WA0064-028,INTERNATIONAL DISTRICT/CHINATOWN BRANCH LIBRARY,713 EIGHTH AVENUE SOUTH,SEATTLE,WA,98108,47.5962584,-122.322477,2063861300,BR
WA0064-029,NORTHGATE BRANCH LIBRARY,10548 FIFTH AVE. N.E.,SEATTLE,WA,98125,47.7059673,-122.3231863,2063861980,BR
WA0064-030,SOUTH PARK BRANCH LIBRARY,8604 EIGHTH AVE. S.,SEATTLE,WA,98108,47.526294,-122.3229119,2066151688,BR
WA0065-002,ARLINGTON LIBRARY,135 N. WASHINGTON AVE.,ARLINGTON,WA,98223,48.1933744,-122.1187282,3604353033,BR
WA0065-003,BRIER LIBRARY,23303 BRIER RD.,BRIER,WA,98036,47.787047,-122.2742425,4254830888,BR
WA0065-004,COUPEVILLE LIBRARY,788 NW ALEXANDER,COUPEVILLE,WA,98239,48.2193403,-122.6882249,3606784911,BR
WA0065-005,DARRINGTON LIBRARY,1005 CASCADE ST.,DARRINGTON,WA,98241,48.2542528,-121.6041696,3604361600,BR
WA0065-006,EDMONDS LIBRARY,650 MAIN ST.,EDMONDS,WA,98020,47.8104925,-122.372909,4257711933,BR
WA0065-007,FREELAND LIBRARY,5495 HARBOR AVE,FREELAND,WA,98249,48.0114556,-122.5243472,3603317323,BR
WA0065-008,GRANITE FALLS LIBRARY,815 EAST GALENA,GRANITE FALLS,WA,98252,48.0823442,-121.9596758,3606916087,BR
WA0065-009,LAKE STEVENS LIBRARY,2211 GRADE ROAD,LAKE STEVENS,WA,98258,48.0140339,-122.0641852,4253341900,BR
WA0065-010,LANGLEY LIBRARY,104 SECOND ST.,LANGLEY,WA,98260,48.0399423,-122.4065883,3602214383,BR
WA0065-011,LYNNWOOD LIBRARY,19200 44TH AVE. W,LYNNWOOD,WA,98036,47.824072,-122.2924675,4257782148,BR
WA0065-012,MARYSVILLE LIBRARY,6120 GROVE STREET,MARYSVILLE,WA,98270,48.0644626,-122.147801,3606585000,BR
WA0065-013,MILL CREEK LIBRARY,15429 BOTHELL-EVERETT HWY,MILL CREEK,WA,98012,47.8576225,-122.2187026,4253374822,BR
WA0065-014,MONROE LIBRARY,1070 VILLAGE WAY,MONROE,WA,98272,47.8491106,-121.9833116,3607947851,BR
WA0065-015,MOUNTLAKE TERRACE LIBRARY,23300 58TH AVE. W,MOUNTLAKE TERRACE,WA,98043,47.7870771,-122.311135,4257768722,BR
WA0065-017,OAK HARBOR LIBRARY,1000 SE REGATTA DRIVE,OAK HARBOR,WA,98277,48.2894487,-122.6358425,3606755115,BR
WA0065-018,SNOHOMISH LIBRARY,311 MAPLE AVENUE,SNOHOMISH,WA,98290,47.9153026,-122.0887846,3605682898,BR
WA0065-019,STANWOOD LIBRARY,9701 271ST ST. NW,STANWOOD,WA,98292,48.2421436,-122.3642958,3606293132,BR
WA0065-020,SULTAN LIBRARY,"319 MAIN ST., SUITE 100",SULTAN,WA,98294,47.8623275,-121.8168809,3607931695,BR
WA0065-022,MUKILTEO PUBLIC LIBRARY,4675 HARBOUR POINTE BLVD.,MUKILTEO,WA,98275,47.904817,-122.2970052,4254938202,BR
WA0065-023,CLINTON LIBRARY,4781 DEER LAKE RD,CLINTON,WA,98236,47.9767516,-122.3590683,3603414280,BR
WA0065-024,CAMANO ISLAND LIBRARY,848 N. SUNRISE BLVD.,CAMANO ISLAND,WA,98282,48.2410897,-122.4560603,3603875150,BR
WA0065-025,MARINER LIBRARY,520 128TH ST. SW SUITES A9 & A10,EVERETT,WA,98204,47.8818925,-122.24038,4254233017,BR
WA0065-026,LAKEWOOD/SMOKEY POINT LIBRARY,"3411 169TH PLACE NE, SUITES ABC",ARLINGTON,WA,98223,48.150023,-122.1841178,3606510774,BR
WA0066-002,AIRWAY HEIGHTS LIBRARY,1213 S LUNDSTROM ST.,AIRWAY HEIGHTS,WA,99001,47.644474,-117.5930897,5098938250,BR
WA0066-003,ARGONNE LIBRARY,4322 N ARGONNE ROAD,SPOKANE,WA,99212,47.6963931,-117.2828119,5098938260,BR
WA0066-004,CHENEY LIBRARY,610 FIRST STREET,CHENEY,WA,99004,47.488342,-117.574245,5098938280,BR
WA0066-005,DEER PARK LIBRARY,208 S FOREST,DEER PARK,WA,99006,47.9521089,-117.4604049,5098938300,BR
WA0066-006,FAIRFIELD LIBRARY,305 E MAIN,FAIRFIELD,WA,99012,47.3852953,-117.1702212,5098938320,BR
WA0066-007,MEDICAL LAKE LIBRARY,321 E HERB,MEDICAL LAKE,WA,99022,47.5710543,-117.678915,5098938330,BR
WA0066-008,NORTH SPOKANE LIBRARY,44 E HAWTHORNE ROAD,SPOKANE,WA,99218,47.7511825,-117.408999,5098938350,BR
WA0066-009,SPOKANE VALLEY LIBRARY,22 N HERALD RD,SPOKANE VALLEY,WA,99206,47.6588725,-117.243394,5098938400,BR
WA0066-010,OTIS ORCHARDS LIBRARY,22324 E WELLESLEY AVE,OTIS ORCHARDS,WA,99027,47.7003113,-117.1058761,5098938390,BR
WA0066-011,MORAN PRAIRIE LIBRARY,6004 S REGAL ST,SPOKANE,WA,99223,47.5994736,-117.3685788,5098938340,BR
WA0067-002,CENTRAL LIBRARY,906 W. MAIN AVE.,SPOKANE,WA,99201,47.6592288,-117.4252423,5094445300,CE
WA0067-003,LIBERTY PARK LIBRARY,402 S PITTSBURG ST,SPOKANE,WA,99202,47.6509956,-117.376994,5094445375,BR
WA0067-004,HILLYARD BRANCH LIBRARY,4110 N. COOK,SPOKANE,WA,99207,47.694752,-117.3738879,5094445380,BR
WA0067-006,SHADLE BRANCH LIBRARY,2111 W. WELLESLEY,SPOKANE,WA,99205,47.7002935,-117.4421906,5094445390,BR
WA0067-008,SOUTH HILL BRANCH LIBRARY,3324 S. PERRY,SPOKANE,WA,99203,47.624227,-117.3905962,5094445385,BR
WA0067-009,INDIAN TRAIL BRANCH LIBRARY,4909 W. BARNES ROAD,SPOKANE,WA,99208,47.740408,-117.48274,5094445395,BR
WA0068-002,MAIN BRANCH,1102 TACOMA AVENUE SOUTH,TACOMA,WA,98402,47.2523514,-122.4443915,2532802800,CE
WA0068-003,FERN HILL BRANCH LIBRARY,765 SOUTH 84TH STREET,TACOMA,WA,98444,47.1810375,-122.442893,2532802910,BR
WA0068-005,KOBETICH BRANCH LIBRARY,212 BROWNS POINT BLVD. NE,TACOMA,WA,98422,47.2883067,-122.3862804,2532802920,BR
WA0068-006,WHEELOCK BRANCH LIBRARY,3722 NORTH 26TH,TACOMA,WA,98407,47.2710425,-122.486514,2532802980,BR
WA0068-007,MOORE BRANCH LIBRARY,215 SOUTH 56TH STREET,TACOMA,WA,98408,47.2064375,-122.435823,2532802930,BR
WA0068-008,MOTTET BRANCH LIBRARY,3523 EAST G STREET,TACOMA,WA,98404,47.2286974,-122.4221303,2532802950,BR
WA0068-009,SOUTH TACOMA BRANCH LIBRARY,3411 SOUTH 56TH STREET,TACOMA,WA,98409,47.2062674,-122.481951,2532802960,BR
WA0068-011,SWASEY BRANCH LIBRARY,7001 SIXTH AVENUE,TACOMA,WA,98406,47.2555375,-122.530463,2532802970,BR
WA0069-002,ABERDEEN TIMBERLAND LIBRARY,121 E. MARKET ST.,ABERDEEN,WA,98520,46.9755672,-123.8177427,3605332360,BR
WA0069-003,AMANDA PARK TIMBERLAND LIBRARY,6118 U.S. HIGHWAY 101,AMANDA PARK,WA,98526,47.4592283,-123.896673,3602882725,BR
WA0069-004,CENTRALIA TIMBERLAND LIBRARY,110 S SILVER ST,CENTRALIA,WA,98531,46.7162654,-122.9570242,3607360183,BR
WA0069-005,CHEHALIS (VERNETTA SMITH) TIMBERLAND LIBRARY,400 N. MARKET BLVD.,CHEHALIS,WA,98532,46.6641721,-122.9679236,3607483301,BR
WA0069-006,ELMA TIMBERLAND LIBRARY,119 N. FIRST STREET,ELMA,WA,98541,47.0047321,-123.401262,3604823737,BR
WA0069-007,HOODSPORT TIMBERLAND LIBRARY,N. 40 SCHOOLHOUSE HILL RD.,HOODSPORT,WA,98548,47.4051181,-123.1415816,3608779339,BR
WA0069-008,HOQUIAM TIMBERLAND LIBRARY,420 7TH ST.,HOQUIAM,WA,98550,46.9768989,-123.8868673,3605321710,BR
WA0069-009,ILWACO TIMBERLAND LIBRARY,158 1ST AVE. N.,ILWACO,WA,98624,46.31077,-124.0433525,3606423908,BR
WA0069-010,LACEY TIMBERLAND LIBRARY,500 COLLEGE ST. SE,LACEY,WA,98503,47.043849,-122.8232225,3604913860,BR
WA0069-011,MCCLEARY TIMBERLAND LIBRARY,121 S. 4TH ST.,MCCLEARY,WA,98557,47.0549018,-123.2665313,3604953368,BR
WA0069-012,MONTESANO (W. H. ABEL MEMORIAL) LIBRARY,125 MAIN ST. S.,MONTESANO,WA,98563,46.980681,-123.6008282,3602494211,BR
WA0069-013,RANDLE (MOUNTAIN VIEW) TIMBERLAND LIBRARY,210 SILVERBROOK RD.,RANDLE,WA,98377,46.5358792,-121.9588319,3604972665,BR
WA0069-014,NASELLE TIMBERLAND LIBRARY,4 PARPALA RD.,NASELLE,WA,98638,46.3657114,-123.8120206,3604843877,BR
WA0069-015,NORTH MASON TIMBERLAND LIBRARY,23081 NE STATE ROUTE 3,BELFAIR,WA,98528,47.4415161,-122.833489,3602753232,BR
WA0069-016,OAKVILLE TIMBERLAND LIBRARY,204 MAIN ST.,OAKVILLE,WA,98568,46.8399007,-123.2327652,3602735305,BR
WA0069-017,OCEAN PARK TIMBERLAND LIBRARY,1308 256TH PLACE,OCEAN PARK,WA,98640,46.4878227,-124.0515,3606654184,BR
WA0069-018,OLYMPIA TIMBERLAND LIBRARY,313 8TH AVE. SE,OLYMPIA,WA,98501,47.041699,-122.8981887,3603520595,BR
WA0069-019,PACKWOOD TIMBERLAND LIBRARY,109 W. MAIN ST.,PACKWOOD,WA,98361,46.6064271,-121.6720719,3604945111,BR
WA0069-020,RAYMOND TIMBERLAND LIBRARY,507 DURYEA ST.,RAYMOND,WA,98577,46.6866175,-123.730585,3609422408,BR
WA0069-021,SALKUM TIMBERLAND LIBRARY,2480 U.S. HWY. 12,SALKUM,WA,98582,46.5317744,-122.630003,3609852148,BR
WA0069-022,SHELTON (WILLIAM G. REED) PUBLIC LIBRARY,710 W. ALDER ST.,SHELTON,WA,98584,47.2166726,-123.1072751,3604261362,BR
WA0069-023,SOUTH BEND TIMBERLAND LIBRARY,1ST & PACIFIC,SOUTH BEND,WA,98586,46.66678,-123.8140199,3608755532,BR
WA0069-024,TENINO TIMBERLAND LIBRARY,172 CENTRAL AVE. W.,TENINO,WA,98589,46.8567178,-122.8517834,3602642369,BR
WA0069-025,TUMWATER TIMBERLAND LIBRARY,7023 NEW MARKET ST.,TUMWATER,WA,98501,46.9849203,-122.9128374,3609437790,BR
WA0069-026,WESTPORT TIMBERLAND LIBRARY,101 E HARMS AVE,WESTPORT,WA,98595,46.8858212,-124.1040885,3602680521,BR
WA0069-027,WINLOCK TIMBERLAND LIBRARY,322 1ST ST.,WINLOCK,WA,98596,46.4923093,-122.9366872,3607853461,BR
WA0069-028,YELM TIMBERLAND LIBRARY,210 PRAIRIE PARK ST.,YELM,WA,98597,46.9401344,-122.5982998,3604583374,BR
WA0069-029,HAWKS PRAIRIE TIMBERLAND LIBRARY,8205 MARTIN WAY SUITE B,LACEY,WA,98516,47.0563243,-122.7665796,3602529658,BR
WA0069-030,WEST OLYMPIA TIMBERLAND LIBRARY,"#365, 625 BLACK LAKE BLVD SW",OLYMPIA,WA,98502,47.042062,-122.934385,3607644440,BR
WA0070-002,YAKIMA CENTRAL LIBRARY,102 NORTH THIRD STREET,YAKIMA,WA,98901,46.604555,-120.5039567,5094528541,CE
WA0070-004,BUENA LIBRARY,801 BUENA ROAD,BUENA,WA,98921,46.4294999,-120.3135968,5098652298,BR
WA0070-006,GRANGER LIBRARY,508 SUNNYSIDE AVE,GRANGER,WA,98932,46.3457968,-120.1896004,5098541446,BR
WA0070-007,HARRAH LIBRARY,21 E PIONEER,HARRAH,WA,98933,46.4036145,-120.5426231,5098483458,BR
WA0070-008,MABTON LIBRARY,415 B STREET,MABTON,WA,98935,46.2135179,-119.996282,5098944128,BR
WA0070-009,MOXEE LIBRARY,255 W SEATTLE,MOXEE,WA,98936,46.5560775,-120.391427,5095758854,BR
WA0070-010,NACHES LIBRARY,303 NACHES AVE,NACHES,WA,98937,46.7325358,-120.7010299,5096532005,BR
WA0070-012,SELAH LIBRARY,106 S 2ND,SELAH,WA,98942,46.6533984,-120.5318049,5096987345,BR
WA0070-014,SUNNYSIDE PUBLIC LIBRARY,621 GRANT,SUNNYSIDE,WA,98944,46.3212752,-120.0119085,5098373234,BR
WA0070-015,TERRACE HEIGHTS LIBRARY,4011 COMMONWEALTH,YAKIMA,WA,98901,46.6070161,-120.4462255,5094575319,BR
WA0070-016,TIETON LIBRARY,418 MAPLE,TIETON,WA,98947,46.702806,-120.7553825,5096732621,BR
WA0070-019,WAPATO LIBRARY,119 E 3RD ST,WAPATO,WA,98951,46.4459768,-120.4187675,5098772882,BR
WA0070-021,ZILLAH LIBRARY,109 7TH,ZILLAH,WA,98953,46.4015009,-120.25958,5098296707,BR
WA0070-023,SOUTHEAST LIBRARY,1211 S 7TH ST,YAKIMA,WA,98901,46.5879524,-120.4927263,5095760723,BR
WA0070-025,TOPPENISH (MARY GOODRICH MEMORIAL) LIBRARY,1 SOUTH ELM,TOPPENISH,WA,98948,46.3787169,-120.3151419,5098653600,BR
WA0070-026,WEST VALLEY LIBRARY,223 S 72ND AVE,YAKIMA,WA,98908,46.59482,-120.6043125,5099667070,BR
WA0072-001,HUNTERS PUBLIC LIBRARY,"5014 COLUMBIA RIVER RD., BLDG. #11",HUNTERS,WA,99129,48.115777,-118.2032476,5097223877,BR
WA0072-003,LAKESIDE COMMUNITY LIBRARY,"5919 HWY 291, STE 2",NINE MILE FALLS,WA,99026,47.8114175,-117.5627763,5093158339,BR
WA0072-005,LOON LAKE LIBRARY,4008 CEDAR ST.,LOON LAKE,WA,99148,48.0625761,-117.6332438,5092333016,CE
WA0072-006,NORTHPORT COMMUNITY LIBRARY,521 CENTER AVE,NORTHPORT,WA,99157,48.9152418,-117.7840441,5097328928,BR
WA0072-008,COLVILLE PUBLIC LIBRARY,195 SOUTH OAK,COLVILLE,WA,99114,48.5434646,-117.9042047,5096846620,BR
WA0072-010,KETTLE FALLS PUBLIC LIBRARY,605 MEYERS ST,KETTLE FALLS,WA,99141,48.6076811,-118.0559916,5097386817,BR
WA0072-011,CHEWELAH PUBLIC LIBRARY,307 E. CLAY AVE,CHEWELAH,WA,99109,48.2773473,-117.7134532,5099356805,BR
WA0073-001,UPPER SKAGIT LIBRARY,45952 MAIN STREET,CONCRETE,WA,98237,48.5388813,-121.7454405,3608537716,CE
WA0074-001,LIBERTY LAKE MUNICIPAL LIBRARY,23123 E. MISSION AVE,LIBERTY LAKE,WA,99019,47.6713198,-117.0940382,5092322510,CE
WA0075-001,DAYTON MEMORIAL LIBRARY,111 S 3RD ST.,DAYTON,WA,99328,46.3204319,-117.9770637,5093824131,CE
WA0076-003,SEDRO-WOOLLEY LIBRARY,110 WEST STATE STREET,SEDRO-WOOLLEY,WA,98284,48.503811,-122.2286522,3607553985,CE
WI0001,ABBOTSFORD PUBLIC LIBRARY,203 FIRST ST.,ABBOTSFORD,WI,54405,44.9475853,-90.3195058,7152233920,CE
WI0002,ADAMS COUNTY LIBRARY,"569 N. CEDAR ST., SUITE 1",ADAMS,WI,53910,43.9661559,-89.8215991,6083394250,CE
WI0003,ALBERTSON MEMORIAL LIBRARY,200 N. WATER ST.,ALBANY,WI,53502,42.7092781,-89.4388518,6088623491,CE
WI0004,ALGOMA PUBLIC LIBRARY,406 FREMONT ST.,ALGOMA,WI,54201,44.6067028,-87.4387265,9204872295,CE
WI0005,ALMA PUBLIC LIBRARY,312 N. MAIN ST.,ALMA,WI,54610,44.3249621,-91.917647,6086853823,CE
WI0006,ALTOONA PUBLIC LIBRARY,1303 LYNN AVE.,ALTOONA,WI,54720,44.8063925,-91.433004,7158395029,CE
WI0007,AMERY PUBLIC LIBRARY,104 MAPLE ST.,AMERY,WI,54001,45.3029277,-92.3662961,7152689340,CE
WI0008,LETTIE W. JENSEN PUBLIC LIBRARY,278 N. MAIN ST.,AMHERST,WI,54406,44.453423,-89.2845126,7158245510,CE
WI0009-002,ELCHO BRANCH,HIGHWAY 45 N.,ELCHO,WI,54428,45.15908,-89.1515,7152753225,BR
WI0009-004,WHITE LAKE BRANCH,615 SCHOOL ST.,WHITE LAKE,WI,54491,45.1562984,-88.7633992,7158828525,BR
WI0009,ANTIGO PUBLIC LIBRARY,617 CLERMONT ST.,ANTIGO,WI,54409,45.1413441,-89.1541797,7156233724,CE
WI0010,APPLETON PUBLIC LIBRARY,3000 E. COLLEGE AVE,APPLETON,WI,54915,44.2637406,-88.4059947,9208326170,CE
WI0011,ARCADIA FREE PUBLIC LIBRARY,730 RAIDER DRIVE SUITE 3140,ARCADIA,WI,54612,44.2425078,-91.4872314,6083237505,CE
WI0012,ARGYLE PUBLIC LIBRARY,401 E. MILWAUKEE,ARGYLE,WI,53504,42.7012595,-89.8656769,6085433193,CE
WI0013,LESTER PUBLIC LIBRARY OF ARPIN,8091 COUNTY RD. E,ARPIN,WI,54410,44.5401363,-90.0451469,7156522273,CE
WI0014,VAUGHN PUBLIC LIBRARY,502 W. MAIN ST.,ASHLAND,WI,54806,46.589255,-90.8882595,7156827060,CE
WI0015,AUGUSTA MEMORIAL PUBLIC LIBRARY,113 N. STONE ST.,AUGUSTA,WI,54722,44.6799212,-91.1200245,7152862070,CE
WI0016,BALDWIN PUBLIC LIBRARY,400 CEDAR ST.,BALDWIN,WI,54002,44.9571769,-92.368377,7156843813,CE
WI0017,BALSAM LAKE PUBLIC LIBRARY,404 MAIN ST.,BALSAM LAKE,WI,54810,45.4497613,-92.4530325,7154853215,CE
WI0018,CARNEGIE-SCHADDE MEMORIAL PUBLIC LIBRARY,230 FOURTH AVE.,BARABOO,WI,53913,43.470945,-89.7456096,6083566166,CE
WI0019,BARNEVELD PUBLIC LIBRARY,107 W. ORBISON ST.,BARNEVELD,WI,53507,43.0146324,-89.8959044,6089243711,CE
